spo_pol_id,filenames
SPO-RS0028A_00005_100,RS_5_44117_2021_timeseries.csv
SPO-RS0030A_00005_100,RS_5_44131_2021_timeseries.csv
SPO-RS0032A_00005_100,RS_5_44144_2021_timeseries.csv
SPO-RS0036A_00005_100,RS_5_44176_2021_timeseries.csv
