Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,99.2658300000,µg/m3,2023-01-01 10:00:00 +01:00,2023-01-01 11:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,49.8891700000,µg/m3,2023-01-01 11:00:00 +01:00,2023-01-01 12:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,42.3825000000,µg/m3,2023-01-01 12:00:00 +01:00,2023-01-01 13:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,37.9283300000,µg/m3,2023-01-01 13:00:00 +01:00,2023-01-01 14:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,32.8841700000,µg/m3,2023-01-01 14:00:00 +01:00,2023-01-01 15:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,38.6650000000,µg/m3,2023-01-01 15:00:00 +01:00,2023-01-01 16:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,43.1558300000,µg/m3,2023-01-01 16:00:00 +01:00,2023-01-01 17:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,53.4166700000,µg/m3,2023-01-01 17:00:00 +01:00,2023-01-01 18:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,68.1100000000,µg/m3,2023-01-01 18:00:00 +01:00,2023-01-01 19:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,62.3966700000,µg/m3,2023-01-01 19:00:00 +01:00,2023-01-01 20:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,83.0800000000,µg/m3,2023-01-01 20:00:00 +01:00,2023-01-01 21:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,112.4850000000,µg/m3,2023-01-01 21:00:00 +01:00,2023-01-01 22:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,152.5550000000,µg/m3,2023-01-01 22:00:00 +01:00,2023-01-01 23:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,150.4533300000,µg/m3,2023-01-01 23:00:00 +01:00,2023-01-02 00:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,164.9150000000,µg/m3,2023-01-02 00:00:00 +01:00,2023-01-02 01:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,171.8083300000,µg/m3,2023-01-02 01:00:00 +01:00,2023-01-02 02:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,186.3900000000,µg/m3,2023-01-02 02:00:00 +01:00,2023-01-02 03:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,146.3916700000,µg/m3,2023-01-02 03:00:00 +01:00,2023-01-02 04:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,109.7450000000,µg/m3,2023-01-02 04:00:00 +01:00,2023-01-02 05:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,86.0450000000,µg/m3,2023-01-02 05:00:00 +01:00,2023-01-02 06:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,77.6816700000,µg/m3,2023-01-02 06:00:00 +01:00,2023-01-02 07:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,92.4650000000,µg/m3,2023-01-02 07:00:00 +01:00,2023-01-02 08:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,119.6566700000,µg/m3,2023-01-02 08:00:00 +01:00,2023-01-02 09:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,125.1600000000,µg/m3,2023-01-02 09:00:00 +01:00,2023-01-02 10:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,114.5500000000,µg/m3,2023-01-02 10:00:00 +01:00,2023-01-02 11:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,113.6850000000,µg/m3,2023-01-02 11:00:00 +01:00,2023-01-02 12:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,78.4516700000,µg/m3,2023-01-02 12:00:00 +01:00,2023-01-02 13:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,79.1800000000,µg/m3,2023-01-02 13:00:00 +01:00,2023-01-02 14:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,100.9150000000,µg/m3,2023-01-02 14:00:00 +01:00,2023-01-02 15:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,59.8650000000,µg/m3,2023-01-02 15:00:00 +01:00,2023-01-02 16:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,91.3316700000,µg/m3,2023-01-02 16:00:00 +01:00,2023-01-02 17:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,106.7366700000,µg/m3,2023-01-02 17:00:00 +01:00,2023-01-02 18:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,99.8983300000,µg/m3,2023-01-02 18:00:00 +01:00,2023-01-02 19:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,110.3916700000,µg/m3,2023-01-02 19:00:00 +01:00,2023-01-02 20:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,74.8366700000,µg/m3,2023-01-02 20:00:00 +01:00,2023-01-02 21:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,103.6183300000,µg/m3,2023-01-02 21:00:00 +01:00,2023-01-02 22:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,107.6583300000,µg/m3,2023-01-02 22:00:00 +01:00,2023-01-02 23:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,123.9650000000,µg/m3,2023-01-02 23:00:00 +01:00,2023-01-03 00:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,250.1616700000,µg/m3,2023-01-03 00:00:00 +01:00,2023-01-03 01:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,273.3666700000,µg/m3,2023-01-03 01:00:00 +01:00,2023-01-03 02:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,237.8500000000,µg/m3,2023-01-03 02:00:00 +01:00,2023-01-03 03:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,184.9050000000,µg/m3,2023-01-03 03:00:00 +01:00,2023-01-03 04:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,104.8366700000,µg/m3,2023-01-03 04:00:00 +01:00,2023-01-03 05:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,100.1933300000,µg/m3,2023-01-03 05:00:00 +01:00,2023-01-03 06:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,92.4433300000,µg/m3,2023-01-03 06:00:00 +01:00,2023-01-03 07:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,88.3450000000,µg/m3,2023-01-03 07:00:00 +01:00,2023-01-03 08:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,99.1150000000,µg/m3,2023-01-03 08:00:00 +01:00,2023-01-03 09:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,96.9083300000,µg/m3,2023-01-03 09:00:00 +01:00,2023-01-03 10:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,67.2166700000,µg/m3,2023-01-03 10:00:00 +01:00,2023-01-03 11:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,55.2316700000,µg/m3,2023-01-03 11:00:00 +01:00,2023-01-03 12:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,44.9983300000,µg/m3,2023-01-03 12:00:00 +01:00,2023-01-03 13:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,25.7050000000,µg/m3,2023-01-03 13:00:00 +01:00,2023-01-03 14:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,16.2850000000,µg/m3,2023-01-03 14:00:00 +01:00,2023-01-03 15:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,21.0466700000,µg/m3,2023-01-03 15:00:00 +01:00,2023-01-03 16:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,25.2133300000,µg/m3,2023-01-03 16:00:00 +01:00,2023-01-03 17:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,53.0933300000,µg/m3,2023-01-03 17:00:00 +01:00,2023-01-03 18:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,73.7983300000,µg/m3,2023-01-03 18:00:00 +01:00,2023-01-03 19:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,51.3416700000,µg/m3,2023-01-03 19:00:00 +01:00,2023-01-03 20:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,107.3033300000,µg/m3,2023-01-03 20:00:00 +01:00,2023-01-03 21:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,126.3566700000,µg/m3,2023-01-03 21:00:00 +01:00,2023-01-03 22:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,144.2683300000,µg/m3,2023-01-03 22:00:00 +01:00,2023-01-03 23:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,163.9650000000,µg/m3,2023-01-03 23:00:00 +01:00,2023-01-04 00:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0052A,RS0052A,SPO-RS0052A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0052A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,145.2783300000,µg/m3,2023-01-04 00:00:00 +01:00,2023-01-04 01:00:00 +01:00,1,3
