Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,114.8389800000,µg/m3,2023-01-01 10:00:00 +01:00,2023-01-01 11:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,116.3218200000,µg/m3,2023-01-01 11:00:00 +01:00,2023-01-01 12:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,89.3696600000,µg/m3,2023-01-01 12:00:00 +01:00,2023-01-01 13:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,67.6788300000,µg/m3,2023-01-01 13:00:00 +01:00,2023-01-01 14:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,66.0074100000,µg/m3,2023-01-01 14:00:00 +01:00,2023-01-01 15:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,77.4656700000,µg/m3,2023-01-01 15:00:00 +01:00,2023-01-01 16:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,75.1929800000,µg/m3,2023-01-01 16:00:00 +01:00,2023-01-01 17:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,82.9011900000,µg/m3,2023-01-01 17:00:00 +01:00,2023-01-01 18:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,73.2796600000,µg/m3,2023-01-01 18:00:00 +01:00,2023-01-01 19:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,66.1161000000,µg/m3,2023-01-01 19:00:00 +01:00,2023-01-01 20:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,72.3011900000,µg/m3,2023-01-01 20:00:00 +01:00,2023-01-01 21:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,95.6637300000,µg/m3,2023-01-01 21:00:00 +01:00,2023-01-01 22:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,85.2041700000,µg/m3,2023-01-01 22:00:00 +01:00,2023-01-01 23:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,85.5786400000,µg/m3,2023-01-01 23:00:00 +01:00,2023-01-02 00:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,87.4855200000,µg/m3,2023-01-02 00:00:00 +01:00,2023-01-02 01:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,81.2310500000,µg/m3,2023-01-02 01:00:00 +01:00,2023-01-02 02:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,76.8116700000,µg/m3,2023-01-02 02:00:00 +01:00,2023-01-02 03:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,67.8420000000,µg/m3,2023-01-02 03:00:00 +01:00,2023-01-02 04:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,61.9531000000,µg/m3,2023-01-02 04:00:00 +01:00,2023-01-02 05:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,51.4755900000,µg/m3,2023-01-02 05:00:00 +01:00,2023-01-02 06:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,52.3028800000,µg/m3,2023-01-02 06:00:00 +01:00,2023-01-02 07:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,57.7606900000,µg/m3,2023-01-02 07:00:00 +01:00,2023-01-02 08:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,92.6575000000,µg/m3,2023-01-02 08:00:00 +01:00,2023-01-02 09:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,106.5940000000,µg/m3,2023-01-02 09:00:00 +01:00,2023-01-02 10:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,101.3548300000,µg/m3,2023-01-02 10:00:00 +01:00,2023-01-02 11:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,103.0452600000,µg/m3,2023-01-02 11:00:00 +01:00,2023-01-02 12:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,96.9408800000,µg/m3,2023-01-02 12:00:00 +01:00,2023-01-02 13:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,83.3417200000,µg/m3,2023-01-02 13:00:00 +01:00,2023-01-02 14:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,81.4646300000,µg/m3,2023-01-02 14:00:00 +01:00,2023-01-02 15:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,71.6326800000,µg/m3,2023-01-02 15:00:00 +01:00,2023-01-02 16:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,87.0898300000,µg/m3,2023-01-02 16:00:00 +01:00,2023-01-02 17:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,102.3138300000,µg/m3,2023-01-02 17:00:00 +01:00,2023-01-02 18:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,114.3303600000,µg/m3,2023-01-02 18:00:00 +01:00,2023-01-02 19:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,121.3862100000,µg/m3,2023-01-02 19:00:00 +01:00,2023-01-02 20:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,116.0516700000,µg/m3,2023-01-02 20:00:00 +01:00,2023-01-02 21:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,126.0482800000,µg/m3,2023-01-02 21:00:00 +01:00,2023-01-02 22:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,111.0019000000,µg/m3,2023-01-02 22:00:00 +01:00,2023-01-02 23:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,108.8325400000,µg/m3,2023-01-02 23:00:00 +01:00,2023-01-03 00:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,105.3979700000,µg/m3,2023-01-03 00:00:00 +01:00,2023-01-03 01:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,99.9839700000,µg/m3,2023-01-03 01:00:00 +01:00,2023-01-03 02:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,89.2936200000,µg/m3,2023-01-03 02:00:00 +01:00,2023-01-03 03:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,79.3849200000,µg/m3,2023-01-03 03:00:00 +01:00,2023-01-03 04:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,84.7993200000,µg/m3,2023-01-03 04:00:00 +01:00,2023-01-03 05:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,89.5265000000,µg/m3,2023-01-03 05:00:00 +01:00,2023-01-03 06:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,90.3786200000,µg/m3,2023-01-03 06:00:00 +01:00,2023-01-03 07:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,88.0861000000,µg/m3,2023-01-03 07:00:00 +01:00,2023-01-03 08:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,74.1445800000,µg/m3,2023-01-03 08:00:00 +01:00,2023-01-03 09:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,58.0551700000,µg/m3,2023-01-03 09:00:00 +01:00,2023-01-03 10:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,43.2252600000,µg/m3,2023-01-03 10:00:00 +01:00,2023-01-03 11:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,31.0259300000,µg/m3,2023-01-03 11:00:00 +01:00,2023-01-03 12:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,22.9886200000,µg/m3,2023-01-03 12:00:00 +01:00,2023-01-03 13:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,19.7496500000,µg/m3,2023-01-03 13:00:00 +01:00,2023-01-03 14:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,21.6670000000,µg/m3,2023-01-03 14:00:00 +01:00,2023-01-03 15:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,28.7178600000,µg/m3,2023-01-03 15:00:00 +01:00,2023-01-03 16:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,32.1369500000,µg/m3,2023-01-03 16:00:00 +01:00,2023-01-03 17:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,33.0844100000,µg/m3,2023-01-03 17:00:00 +01:00,2023-01-03 18:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,27.6939000000,µg/m3,2023-01-03 18:00:00 +01:00,2023-01-03 19:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,36.3986400000,µg/m3,2023-01-03 19:00:00 +01:00,2023-01-03 20:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,42.0303400000,µg/m3,2023-01-03 20:00:00 +01:00,2023-01-03 21:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,36.5831600000,µg/m3,2023-01-03 21:00:00 +01:00,2023-01-03 22:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,18.2523700000,µg/m3,2023-01-03 22:00:00 +01:00,2023-01-03 23:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,19.8213600000,µg/m3,2023-01-03 23:00:00 +01:00,2023-01-04 00:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0028A,RS0028A,SPO-RS0028A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0028A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,22.9000000000,µg/m3,2023-01-04 00:00:00 +01:00,2023-01-04 01:00:00 +01:00,1,3
