Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,47.0645000000,µg/m3,2023-01-01 10:00:00 +01:00,2023-01-01 11:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,61.9353300000,µg/m3,2023-01-01 11:00:00 +01:00,2023-01-01 12:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,67.8871700000,µg/m3,2023-01-01 12:00:00 +01:00,2023-01-01 13:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,72.1656700000,µg/m3,2023-01-01 13:00:00 +01:00,2023-01-01 14:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,127.6800000000,µg/m3,2023-01-01 14:00:00 +01:00,2023-01-01 15:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,119.4193300000,µg/m3,2023-01-01 15:00:00 +01:00,2023-01-01 16:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,117.1690000000,µg/m3,2023-01-01 16:00:00 +01:00,2023-01-01 17:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,169.5100000000,µg/m3,2023-01-01 17:00:00 +01:00,2023-01-01 18:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,190.3883300000,µg/m3,2023-01-01 18:00:00 +01:00,2023-01-01 19:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,135.6800000000,µg/m3,2023-01-01 19:00:00 +01:00,2023-01-01 20:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,118.4916700000,µg/m3,2023-01-01 20:00:00 +01:00,2023-01-01 21:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,164.0366700000,µg/m3,2023-01-01 21:00:00 +01:00,2023-01-01 22:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,112.8145000000,µg/m3,2023-01-01 22:00:00 +01:00,2023-01-01 23:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,132.3850000000,µg/m3,2023-01-01 23:00:00 +01:00,2023-01-02 00:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,151.1666700000,µg/m3,2023-01-02 00:00:00 +01:00,2023-01-02 01:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,157.8700000000,µg/m3,2023-01-02 01:00:00 +01:00,2023-01-02 02:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,143.6866700000,µg/m3,2023-01-02 02:00:00 +01:00,2023-01-02 03:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,102.7303300000,µg/m3,2023-01-02 03:00:00 +01:00,2023-01-02 04:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,60.0920000000,µg/m3,2023-01-02 04:00:00 +01:00,2023-01-02 05:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,61.8271700000,µg/m3,2023-01-02 05:00:00 +01:00,2023-01-02 06:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,73.4823300000,µg/m3,2023-01-02 06:00:00 +01:00,2023-01-02 07:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,69.3676700000,µg/m3,2023-01-02 07:00:00 +01:00,2023-01-02 08:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,53.9023300000,µg/m3,2023-01-02 08:00:00 +01:00,2023-01-02 09:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,64.0871700000,µg/m3,2023-01-02 09:00:00 +01:00,2023-01-02 10:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,69.0555000000,µg/m3,2023-01-02 10:00:00 +01:00,2023-01-02 11:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,66.3011700000,µg/m3,2023-01-02 11:00:00 +01:00,2023-01-02 12:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,78.6325000000,µg/m3,2023-01-02 12:00:00 +01:00,2023-01-02 13:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,87.0416700000,µg/m3,2023-01-02 13:00:00 +01:00,2023-01-02 14:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,142.4253300000,µg/m3,2023-01-02 14:00:00 +01:00,2023-01-02 15:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,150.5413300000,µg/m3,2023-01-02 15:00:00 +01:00,2023-01-02 16:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,157.3036700000,µg/m3,2023-01-02 16:00:00 +01:00,2023-01-02 17:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,193.4466700000,µg/m3,2023-01-02 17:00:00 +01:00,2023-01-02 18:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,178.5150000000,µg/m3,2023-01-02 18:00:00 +01:00,2023-01-02 19:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,145.4250000000,µg/m3,2023-01-02 19:00:00 +01:00,2023-01-02 20:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,113.7143300000,µg/m3,2023-01-02 20:00:00 +01:00,2023-01-02 21:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,137.0183300000,µg/m3,2023-01-02 21:00:00 +01:00,2023-01-02 22:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,110.4021700000,µg/m3,2023-01-02 22:00:00 +01:00,2023-01-02 23:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,116.7376700000,µg/m3,2023-01-02 23:00:00 +01:00,2023-01-03 00:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,108.3506700000,µg/m3,2023-01-03 00:00:00 +01:00,2023-01-03 01:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,87.8595000000,µg/m3,2023-01-03 01:00:00 +01:00,2023-01-03 02:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,68.2870000000,µg/m3,2023-01-03 02:00:00 +01:00,2023-01-03 03:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,59.7556700000,µg/m3,2023-01-03 03:00:00 +01:00,2023-01-03 04:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,53.5928300000,µg/m3,2023-01-03 04:00:00 +01:00,2023-01-03 05:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,42.3435000000,µg/m3,2023-01-03 05:00:00 +01:00,2023-01-03 06:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,40.8276700000,µg/m3,2023-01-03 06:00:00 +01:00,2023-01-03 07:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,41.8511700000,µg/m3,2023-01-03 07:00:00 +01:00,2023-01-03 08:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,55.6061700000,µg/m3,2023-01-03 08:00:00 +01:00,2023-01-03 09:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,69.2690000000,µg/m3,2023-01-03 09:00:00 +01:00,2023-01-03 10:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,74.7865000000,µg/m3,2023-01-03 10:00:00 +01:00,2023-01-03 11:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,71.0636700000,µg/m3,2023-01-03 11:00:00 +01:00,2023-01-03 12:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,79.5495000000,µg/m3,2023-01-03 12:00:00 +01:00,2023-01-03 13:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,67.5351700000,µg/m3,2023-01-03 13:00:00 +01:00,2023-01-03 14:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,81.3483300000,µg/m3,2023-01-03 14:00:00 +01:00,2023-01-03 15:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,117.6918300000,µg/m3,2023-01-03 15:00:00 +01:00,2023-01-03 16:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,110.8331700000,µg/m3,2023-01-03 16:00:00 +01:00,2023-01-03 17:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,148.5466700000,µg/m3,2023-01-03 17:00:00 +01:00,2023-01-03 18:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,147.7983300000,µg/m3,2023-01-03 18:00:00 +01:00,2023-01-03 19:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,133.5283300000,µg/m3,2023-01-03 19:00:00 +01:00,2023-01-03 20:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,125.7683300000,µg/m3,2023-01-03 20:00:00 +01:00,2023-01-03 21:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,119.3783300000,µg/m3,2023-01-03 21:00:00 +01:00,2023-01-03 22:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,123.8300000000,µg/m3,2023-01-03 22:00:00 +01:00,2023-01-03 23:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,139.3916700000,µg/m3,2023-01-03 23:00:00 +01:00,2023-01-04 00:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0033A,RS0033A,SPO-RS0033A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0033A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,117.1935000000,µg/m3,2023-01-04 00:00:00 +01:00,2023-01-04 01:00:00 +01:00,1,3
