Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,20.9933300000,µg/m3,2023-01-16 22:00:00 +01:00,2023-01-16 23:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,17.3316700000,µg/m3,2023-01-16 23:00:00 +01:00,2023-01-17 00:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,12.3950000000,µg/m3,2023-01-17 00:00:00 +01:00,2023-01-17 01:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,11.8533300000,µg/m3,2023-01-17 01:00:00 +01:00,2023-01-17 02:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,6.0066700000,µg/m3,2023-01-17 02:00:00 +01:00,2023-01-17 03:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,5.7050000000,µg/m3,2023-01-17 03:00:00 +01:00,2023-01-17 04:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,8.4266700000,µg/m3,2023-01-17 04:00:00 +01:00,2023-01-17 05:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,6.0816700000,µg/m3,2023-01-17 05:00:00 +01:00,2023-01-17 06:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,4.6616700000,µg/m3,2023-01-17 06:00:00 +01:00,2023-01-17 07:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,7.9000000000,µg/m3,2023-01-17 07:00:00 +01:00,2023-01-17 08:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,16.1066700000,µg/m3,2023-01-17 08:00:00 +01:00,2023-01-17 09:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,15.2066700000,µg/m3,2023-01-17 09:00:00 +01:00,2023-01-17 10:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,9.8966700000,µg/m3,2023-01-17 10:00:00 +01:00,2023-01-17 11:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,8.7100000000,µg/m3,2023-01-17 11:00:00 +01:00,2023-01-17 12:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,16.0800000000,µg/m3,2023-01-17 12:00:00 +01:00,2023-01-17 13:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,22.1366700000,µg/m3,2023-01-17 13:00:00 +01:00,2023-01-17 14:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,28.5450000000,µg/m3,2023-01-17 14:00:00 +01:00,2023-01-17 15:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,20.4983300000,µg/m3,2023-01-17 15:00:00 +01:00,2023-01-17 16:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,9.9866700000,µg/m3,2023-01-17 16:00:00 +01:00,2023-01-17 17:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,12.5566700000,µg/m3,2023-01-17 17:00:00 +01:00,2023-01-17 18:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,11.3550000000,µg/m3,2023-01-17 18:00:00 +01:00,2023-01-17 19:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,8.8450000000,µg/m3,2023-01-17 19:00:00 +01:00,2023-01-17 20:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,8.8133300000,µg/m3,2023-01-17 20:00:00 +01:00,2023-01-17 21:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,9.6733300000,µg/m3,2023-01-17 21:00:00 +01:00,2023-01-17 22:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,15.9066700000,µg/m3,2023-01-17 22:00:00 +01:00,2023-01-17 23:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,9.1116700000,µg/m3,2023-01-17 23:00:00 +01:00,2023-01-18 00:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,8.5000000000,µg/m3,2023-01-18 00:00:00 +01:00,2023-01-18 01:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,10.0766700000,µg/m3,2023-01-18 01:00:00 +01:00,2023-01-18 02:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,15.6916700000,µg/m3,2023-01-18 02:00:00 +01:00,2023-01-18 03:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,7.3833300000,µg/m3,2023-01-18 03:00:00 +01:00,2023-01-18 04:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,3.5650000000,µg/m3,2023-01-18 04:00:00 +01:00,2023-01-18 05:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,4.9366700000,µg/m3,2023-01-18 05:00:00 +01:00,2023-01-18 06:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,3.0716700000,µg/m3,2023-01-18 06:00:00 +01:00,2023-01-18 07:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,10.7250000000,µg/m3,2023-01-18 07:00:00 +01:00,2023-01-18 08:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,7.2833300000,µg/m3,2023-01-18 08:00:00 +01:00,2023-01-18 09:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,7.1050000000,µg/m3,2023-01-18 09:00:00 +01:00,2023-01-18 10:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,13.3500000000,µg/m3,2023-01-18 10:00:00 +01:00,2023-01-18 11:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,23.2533300000,µg/m3,2023-01-18 11:00:00 +01:00,2023-01-18 12:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,38.5266700000,µg/m3,2023-01-18 12:00:00 +01:00,2023-01-18 13:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,38.3700000000,µg/m3,2023-01-18 13:00:00 +01:00,2023-01-18 14:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,31.8383300000,µg/m3,2023-01-18 14:00:00 +01:00,2023-01-18 15:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,76.2516700000,µg/m3,2023-01-18 15:00:00 +01:00,2023-01-18 16:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,31.8983300000,µg/m3,2023-01-18 16:00:00 +01:00,2023-01-18 17:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,20.6483300000,µg/m3,2023-01-18 17:00:00 +01:00,2023-01-18 18:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,16.3500000000,µg/m3,2023-01-18 18:00:00 +01:00,2023-01-18 19:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,10.0400000000,µg/m3,2023-01-18 19:00:00 +01:00,2023-01-18 20:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,10.4333300000,µg/m3,2023-01-18 20:00:00 +01:00,2023-01-18 21:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,12.2016700000,µg/m3,2023-01-18 21:00:00 +01:00,2023-01-18 22:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,25.9100000000,µg/m3,2023-01-18 22:00:00 +01:00,2023-01-18 23:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,21.9583300000,µg/m3,2023-01-18 23:00:00 +01:00,2023-01-19 00:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,22.2433300000,µg/m3,2023-01-19 00:00:00 +01:00,2023-01-19 01:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,17.9766700000,µg/m3,2023-01-19 01:00:00 +01:00,2023-01-19 02:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,17.0683300000,µg/m3,2023-01-19 02:00:00 +01:00,2023-01-19 03:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,13.1950000000,µg/m3,2023-01-19 03:00:00 +01:00,2023-01-19 04:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,6.8666700000,µg/m3,2023-01-19 04:00:00 +01:00,2023-01-19 05:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,2.7300000000,µg/m3,2023-01-19 05:00:00 +01:00,2023-01-19 06:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,6.5533300000,µg/m3,2023-01-19 06:00:00 +01:00,2023-01-19 07:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,15.7600000000,µg/m3,2023-01-19 07:00:00 +01:00,2023-01-19 08:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,24.0916700000,µg/m3,2023-01-19 08:00:00 +01:00,2023-01-19 09:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,22.8166700000,µg/m3,2023-01-19 09:00:00 +01:00,2023-01-19 10:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,32.7266700000,µg/m3,2023-01-19 10:00:00 +01:00,2023-01-19 11:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,21.3033300000,µg/m3,2023-01-19 11:00:00 +01:00,2023-01-19 12:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0051A,RS0051A,SPO-RS0051A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0051A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,43.5900000000,µg/m3,2023-01-19 12:00:00 +01:00,2023-01-19 13:00:00 +01:00,1,3
