Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,16.9100000000,µg/m3,2023-01-01 10:00:00 +01:00,2023-01-01 11:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,6.2600000000,µg/m3,2023-01-01 11:00:00 +01:00,2023-01-01 12:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,8.6983300000,µg/m3,2023-01-01 12:00:00 +01:00,2023-01-01 13:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,8.2100000000,µg/m3,2023-01-01 13:00:00 +01:00,2023-01-01 14:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,14.1816700000,µg/m3,2023-01-01 14:00:00 +01:00,2023-01-01 15:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,20.5350000000,µg/m3,2023-01-01 15:00:00 +01:00,2023-01-01 16:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,69.6600000000,µg/m3,2023-01-01 16:00:00 +01:00,2023-01-01 17:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,64.1583300000,µg/m3,2023-01-01 17:00:00 +01:00,2023-01-01 18:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,61.5885000000,µg/m3,2023-01-01 18:00:00 +01:00,2023-01-01 19:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,74.1443300000,µg/m3,2023-01-01 19:00:00 +01:00,2023-01-01 20:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,45.3513300000,µg/m3,2023-01-01 20:00:00 +01:00,2023-01-01 21:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,47.3216700000,µg/m3,2023-01-01 21:00:00 +01:00,2023-01-01 22:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,40.3126700000,µg/m3,2023-01-01 22:00:00 +01:00,2023-01-01 23:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,46.7816700000,µg/m3,2023-01-01 23:00:00 +01:00,2023-01-02 00:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,31.4096700000,µg/m3,2023-01-02 00:00:00 +01:00,2023-01-02 01:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,38.1616700000,µg/m3,2023-01-02 01:00:00 +01:00,2023-01-02 02:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,33.4242100000,µg/m3,2023-01-02 02:00:00 +01:00,2023-01-02 03:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,24.0181700000,µg/m3,2023-01-02 03:00:00 +01:00,2023-01-02 04:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,28.9581000000,µg/m3,2023-01-02 04:00:00 +01:00,2023-01-02 05:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,43.4061700000,µg/m3,2023-01-02 05:00:00 +01:00,2023-01-02 06:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,30.1510500000,µg/m3,2023-01-02 06:00:00 +01:00,2023-01-02 07:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,26.5271200000,µg/m3,2023-01-02 07:00:00 +01:00,2023-01-02 08:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,33.5737300000,µg/m3,2023-01-02 08:00:00 +01:00,2023-01-02 09:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,27.4733300000,µg/m3,2023-01-02 09:00:00 +01:00,2023-01-02 10:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,56.0841700000,µg/m3,2023-01-02 10:00:00 +01:00,2023-01-02 11:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,49.7325000000,µg/m3,2023-01-02 11:00:00 +01:00,2023-01-02 12:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,35.3425000000,µg/m3,2023-01-02 12:00:00 +01:00,2023-01-02 13:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,28.9741700000,µg/m3,2023-01-02 13:00:00 +01:00,2023-01-02 14:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,26.3916700000,µg/m3,2023-01-02 14:00:00 +01:00,2023-01-02 15:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,67.3833300000,µg/m3,2023-01-02 15:00:00 +01:00,2023-01-02 16:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,110.5766700000,µg/m3,2023-01-02 16:00:00 +01:00,2023-01-02 17:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,63.2666700000,µg/m3,2023-01-02 17:00:00 +01:00,2023-01-02 18:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,70.0400000000,µg/m3,2023-01-02 18:00:00 +01:00,2023-01-02 19:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,85.4983300000,µg/m3,2023-01-02 19:00:00 +01:00,2023-01-02 20:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,62.4016700000,µg/m3,2023-01-02 20:00:00 +01:00,2023-01-02 21:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,67.1428300000,µg/m3,2023-01-02 21:00:00 +01:00,2023-01-02 22:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,33.1083300000,µg/m3,2023-01-02 22:00:00 +01:00,2023-01-02 23:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,25.2265000000,µg/m3,2023-01-02 23:00:00 +01:00,2023-01-03 00:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,42.6370000000,µg/m3,2023-01-03 00:00:00 +01:00,2023-01-03 01:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,42.2400000000,µg/m3,2023-01-03 01:00:00 +01:00,2023-01-03 02:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,30.8150000000,µg/m3,2023-01-03 02:00:00 +01:00,2023-01-03 03:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,23.2988300000,µg/m3,2023-01-03 03:00:00 +01:00,2023-01-03 04:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,19.8087700000,µg/m3,2023-01-03 04:00:00 +01:00,2023-01-03 05:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,13.4106800000,µg/m3,2023-01-03 05:00:00 +01:00,2023-01-03 06:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,13.9765500000,µg/m3,2023-01-03 06:00:00 +01:00,2023-01-03 07:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,13.0895500000,µg/m3,2023-01-03 07:00:00 +01:00,2023-01-03 08:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,14.6711900000,µg/m3,2023-01-03 08:00:00 +01:00,2023-01-03 09:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,17.4932200000,µg/m3,2023-01-03 09:00:00 +01:00,2023-01-03 10:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,21.8329300000,µg/m3,2023-01-03 10:00:00 +01:00,2023-01-03 11:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,18.2236800000,µg/m3,2023-01-03 11:00:00 +01:00,2023-01-03 12:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,17.0844800000,µg/m3,2023-01-03 12:00:00 +01:00,2023-01-03 13:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,17.9000000000,µg/m3,2023-01-03 13:00:00 +01:00,2023-01-03 14:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,21.2175000000,µg/m3,2023-01-03 14:00:00 +01:00,2023-01-03 15:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,26.6433300000,µg/m3,2023-01-03 15:00:00 +01:00,2023-01-03 16:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,32.7975000000,µg/m3,2023-01-03 16:00:00 +01:00,2023-01-03 17:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,30.4050000000,µg/m3,2023-01-03 17:00:00 +01:00,2023-01-03 18:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,30.1616700000,µg/m3,2023-01-03 18:00:00 +01:00,2023-01-03 19:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,35.1850000000,µg/m3,2023-01-03 19:00:00 +01:00,2023-01-03 20:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,27.0483300000,µg/m3,2023-01-03 20:00:00 +01:00,2023-01-03 21:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,49.1050000000,µg/m3,2023-01-03 21:00:00 +01:00,2023-01-03 22:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,50.2583300000,µg/m3,2023-01-03 22:00:00 +01:00,2023-01-03 23:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,38.4216700000,µg/m3,2023-01-03 23:00:00 +01:00,2023-01-04 00:00:00 +01:00,1,3
RS,RS.SEPA.AQ,NET-RS002A,STA-RS0049A,RS0049A,SPO-RS0049A_00005_100,SPP-RS_A_light-scat_GRIMM-EDM180,SPO_F-RS0049A_00005_100_100,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,hour,34.6100000000,µg/m3,2023-01-04 00:00:00 +01:00,2023-01-04 01:00:00 +01:00,1,3
